 FileVersion=0003


        Time         hAtm       hRoot     hKode3     hKode1      hSeep     hKode5     hKode6     hKode7     hKode8     hKode9 ... 
         [T]          [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]

        34.8919      -17.1        0.0       -5.3        0.0        0.0        0.0      -60.7        0.0        0.0        0.0
        35.2131      -16.9        0.0       -5.3        0.0        0.0        0.0      -60.9        0.0        0.0        0.0
        35.5342      -16.8        0.0       -5.3        0.0        0.0        0.0      -61.1        0.0        0.0        0.0
        35.8554      -16.6        0.0       -5.3        0.0        0.0        0.0      -61.3        0.0        0.0        0.0
        36.1766      -16.5        0.0       -5.3        0.0        0.0        0.0      -61.4        0.0        0.0        0.0
        36.4978      -16.3        0.0       -5.3        0.0        0.0        0.0      -61.6        0.0        0.0        0.0
        36.8190      -16.2        0.0       -5.3        0.0        0.0        0.0      -61.8        0.0        0.0        0.0
        37.1402      -16.0        0.0       -5.3        0.0        0.0        0.0      -62.0        0.0        0.0        0.0
        37.4613      -15.8        0.0       -5.3        0.0        0.0        0.0      -62.2        0.0        0.0        0.0
        37.7825      -15.7        0.0       -5.3        0.0        0.0        0.0      -62.4        0.0        0.0        0.0
        38.1037      -15.5        0.0       -5.2        0.0        0.0        0.0      -62.6        0.0        0.0        0.0
        38.4249      -15.4        0.0       -5.2        0.0        0.0        0.0      -62.8        0.0        0.0        0.0
        38.7461      -15.2        0.0       -5.2        0.0        0.0        0.0      -62.9        0.0        0.0        0.0
        39.0673      -15.0        0.0       -5.2        0.0        0.0        0.0      -63.1        0.0        0.0        0.0
        39.3884      -14.9        0.0       -5.2        0.0        0.0        0.0      -63.3        0.0        0.0        0.0
        39.7096      -14.7        0.0       -5.2        0.0        0.0        0.0      -63.5        0.0        0.0        0.0
        40.0308      -14.5        0.0       -5.2        0.0        0.0        0.0      -63.7        0.0        0.0        0.0
        40.3520      -14.4        0.0       -5.2        0.0        0.0        0.0      -63.9        0.0        0.0        0.0
        40.6732      -14.2        0.0       -5.2        0.0        0.0        0.0      -64.1        0.0        0.0        0.0
